PC1,PC2,PC3,Cluster
-0.5938280709171272,2.7950306014571327,1.0817385323549542,1
-0.3581035640997771,-1.7991376556547096,-0.6264712790195948,1
0.6710745918353505,2.1894018189065934,-2.9488423011739986,0
-1.3623472201759028,2.674199400665276,1.8829038464380468,1
2.490682518290722,-3.5218463729507183,-0.23534682245996372,0
-2.2353081664154457,1.5083724381741785,0.2627535472099452,1
0.8130784572399262,-0.8438145474078234,-0.06626054500341902,0
-2.053417344030793,1.5953979039832293,1.4695205300779812,1
-0.8698316060796476,-2.9592865536925874,-0.15771025836462707,1
-1.12014206237739,-2.695570682232262,4.506851658343306,1
-1.86933720334621,-0.6987346420555927,0.6407440942382735,1
-1.933935366058653,0.0008641779539187919,-1.456267817977752,1
-0.536065760063323,1.5218338459830534,-1.9588795757568265,1
-0.36622002728539116,-0.1166683386322861,0.4443167158976887,1
-2.9026580138395595,1.9375350268847753,-1.097726112581219,1
1.0855241598352512,-1.144599714052931,-0.897747695306569,0
-1.3130040566710104,-0.6592483791042596,0.9348358975363672,1
0.11236804307466877,-0.3504334338345651,-0.6695733854219963,1
1.1274332693774285,0.030172871082391004,0.9521801216241116,0
8.399361448468701,-3.2148772400069454,0.7527418111587547,0
-1.00557891973791,0.4635616101249269,-0.3145458320675884,1
-0.3970806819742825,-1.2657603606889785,1.397677164836643,1
1.0469408550284633,0.718276977074569,0.6315571511319059,0
2.484857448106226,1.6898810416655718,-1.69657444519226,0
-1.544422460684482,-0.01047624263795532,-0.5108335251189814,1
-1.0361159031199327,1.3618818210583152,-1.8546083935833688,1
-1.7451326214712426,0.20425569139248412,1.8192790835519754,1
-3.728042447160217,-1.393700435842799,1.7715768615583556,1
1.363176519317245,0.3415782662999358,-0.9591386703405917,0
-0.9090867960896482,-0.6789107553962446,1.5978450292639108,1
0.014629596546186705,0.4183320975975813,-0.4503347565696921,1
2.0492707206047807,2.1772907949826648,0.9645564895072706,0
2.9673973879980915,-0.8115913332985956,1.7474148233414994,0
-0.6275205748011425,-0.5393928301005451,-0.6055491031704446,1
0.19539844712284565,0.7723370833139683,2.430291810473021,1
1.4876402981222352,2.3217138527965755,0.656535459906681,0
-2.6728312947869517,-0.487018677421313,0.3738010072134635,1
0.2542768664096369,2.5393830812682894,1.538883694161261,0
-1.3338229648770974,-3.3532946387836655,-0.8523498027110537,1
-1.6343472132333354,1.5698663499949435,-0.34468985973896604,1
1.1036092029682187,-0.22623211933252474,-0.9409571875078009,0
-0.07836636768495057,1.7549996375589814,0.30994955246550715,1
0.4892058154739636,-0.719557699275922,0.019079833210579256,0
-0.9403570831116631,-0.2983349549510058,0.1283418482979386,1
-1.027532346520645,-1.4213495723161778,0.26125523784316096,1
0.7139918268677323,-0.276792086820933,-1.2001803511470313,0
-1.8479352061598524,0.7343658520772076,0.21991164456291148,1
-1.3279687048427726,0.23778043407089444,-1.9147371959570711,1
-2.2980096221121924,0.2762410657408027,1.4936801756382956,1
-2.252241752769758,-0.28708692966066707,0.9203240615351101,1
-0.5134094239901982,-3.160880620426743,-0.31938339612819416,1
4.835511654457115,2.490998929633767,-1.111137211688752,0
1.5729689988613251,-0.5297266113711929,-1.399263700669524,0
2.1838271043932003,-0.7932093849875937,0.3826126810266408,0
-1.8761825874514373,-2.4239311400819408,-1.3854870398321708,1
-1.0412464322665347,-0.10772033022789913,-1.3757403617683455,1
-0.11620515448792282,1.4165578004375998,-0.8813150313794839,1
1.7064495840178018,1.4504986858734719,1.17092504489209,0
3.4277739274231984,1.0860600380467997,1.5951880139427623,0
-0.8918387124720609,-0.5352266638189781,1.3045966646283833,1
